time,ego_id,target_id,distance,relative_speed,camera,ultrasonic,angle,risk_score
96,75,51,7.501,0.0,0.899,0,3.142,0.194
96,75,57,49.944,8.029,0.572,0,-3.077,0.192
96,75,60,19.285,4.345,0.776,0,0.0,0.193
96,75,61,31.625,3.296,0.678,0,0.0,0.157
96,75,69,42.752,0.71,0.609,0,-0.212,0.111
96,75,8,67.186,0.0,0.498,0,-3.094,0.082
96,75,87,7.543,0.105,0.898,0,0.0,0.195
96,75,93,41.5,0.816,0.616,0,-0.377,0.114
97,48,12,44.604,1.256,0.599,0,-2.891,0.116
97,48,17,15.002,0.0,0.816,0,3.142,0.154
97,48,19,33.046,0.0,0.669,0,-0.097,0.115
97,48,26,25.59,0.0,0.723,0,-0.125,0.127
97,48,30,30.004,0.0,0.69,0,3.142,0.12
97,48,4,59.694,0.0,0.528,0,-3.088,0.087
97,48,40,47.999,0.0,0.581,0,-0.067,0.097
97,48,43,7.501,0.0,0.899,0,3.142,0.194
97,48,46,37.505,0.0,0.64,0,3.142,0.109
97,48,51,7.501,0.0,0.899,0,0.0,0.194
97,48,60,31.309,2.978,0.68,0,0.0,0.153
97,48,75,15.002,0.0,0.816,0,0.0,0.154
97,48,86,72.442,0.898,0.479,0,-2.266,0.089
97,48,87,22.505,0.04,0.748,0,0.0,0.134
97,48,89,68.952,6.025,0.492,0,3.142,0.153
97,48,93,56.109,1.349,0.543,0,-0.301,0.106
98,57,17,4.557,12.604,0.936,1,2.363,0.432
98,57,19,44.648,12.604,0.599,0,0.0,0.252
98,57,20,11.212,12.604,0.856,0,2.852,0.321
98,57,28,55.352,12.604,0.546,0,3.142,0.242
98,57,30,18.525,12.604,0.783,0,2.968,0.294
98,57,38,70.18,12.526,0.487,0,-2.087,0.23
98,57,43,5.325,12.604,0.926,1,0.645,0.419
98,57,46,25.946,12.604,0.72,0,3.018,0.278
98,57,48,12.185,12.604,0.845,0,0.266,0.316
98,57,51,19.523,12.604,0.773,0,0.165,0.292
98,57,53,42.221,6.206,0.612,0,3.066,0.178
98,57,62,77.855,12.604,0.461,0,3.142,0.227
98,57,68,69.863,11.688,0.488,0,-0.194,0.221
98,57,71,78.261,0.791,0.46,0,0.583,0.085
98,57,73,75.482,10.786,0.469,0,2.001,0.206
98,57,75,26.95,12.604,0.712,0,0.119,0.276
98,57,93,67.072,10.92,0.498,0,-0.227,0.213
99,56,18,19.45,0.687,0.774,0,3.142,0.149
99,56,27,26.036,4.108,0.719,0,-1.118,0.176
99,56,42,36.514,2.112,0.646,0,0.0,0.136
99,56,45,43.657,4.186,0.604,0,-1.307,0.152
99,56,64,20.716,0.676,0.763,0,0.0,0.146
100,43,15,47.999,0.0,0.581,0,-0.067,0.097
100,43,17,7.501,0.0,0.899,0,3.142,0.194
100,43,19,40.518,0.0,0.622,0,-0.079,0.105
100,43,20,15.002,0.0,0.816,0,3.142,0.154
100,43,26,33.046,0.0,0.669,0,-0.097,0.115
100,43,28,59.694,0.0,0.528,0,-3.088,0.087
100,43,30,22.503,0.0,0.748,0,3.142,0.133
100,43,40,55.486,0.0,0.546,0,-0.058,0.091
100,43,45,68.829,0.989,0.492,0,2.116,0.093
100,43,48,7.501,0.0,0.899,0,0.0,0.194
100,43,50,74.679,0.0,0.472,0,-3.099,0.077
100,43,51,15.002,0.0,0.816,0,0.0,0.154
100,43,57,18.739,9.11,0.781,0,-0.172,0.252
100,43,60,37.534,0.033,0.64,0,0.0,0.109
100,43,61,45.097,0.647,0.596,0,0.0,0.108
100,43,68,66.356,0.088,0.501,0,-0.25,0.084
100,43,71,62.806,12.539,0.515,0,0.234,0.236
100,43,75,22.503,0.0,0.748,0,0.0,0.133
100,43,78,38.099,3.208,0.636,0,-2.785,0.147
100,43,86,68.819,0.048,0.492,0,-2.172,0.082
100,43,87,30.004,0.0,0.69,0,0.0,0.12
100,43,91,77.426,11.634,0.463,0,0.662,0.215
101,62,20,67.186,0.0,0.498,0,0.048,0.082
101,62,30,59.694,0.0,0.528,0,0.054,0.087
101,62,33,15.002,0.0,0.816,0,0.0,0.154
101,62,35,15.002,0.0,0.816,0,3.142,0.154
101,62,4,30.004,0.0,0.69,0,0.0,0.12
101,62,41,30.006,0.0,0.69,0,3.142,0.12
101,62,50,7.501,0.0,0.899,0,0.0,0.194
101,62,53,8.613,9.842,0.886,0,0.381,0.303
101,62,54,37.573,0.359,0.64,0,3.142,0.113
101,62,55,19.665,1.012,0.772,0,2.978,0.152
101,62,63,22.503,0.0,0.748,0,3.142,0.133
101,62,74,7.501,0.0,0.899,0,3.142,0.194
101,62,79,61.857,4.218,0.519,0,2.734,0.136
101,62,88,67.515,8.603,0.497,0,-2.57,0.185
101,62,89,9.729,4.37,0.873,0,2.806,0.23
101,62,95,31.047,1.624,0.682,0,0.103,0.137
102,42,27,18.624,0.482,0.782,0,-2.252,0.149
102,42,45,39.48,1.575,0.628,0,-1.872,0.125
102,42,56,49.459,5.576,0.574,0,3.142,0.163
102,42,64,5.692,0.298,0.921,1,-2.545,0.266
102,42,66,11.443,2.165,0.853,0,0.0,0.194
102,42,73,28.414,0.07,0.701,0,-1.996,0.123
102,42,85,44.131,6.553,0.602,0,0.0,0.18
103,23,35,40.468,4.84,0.622,0,-0.306,0.163
103,23,55,31.971,2.445,0.676,0,-0.285,0.146
103,23,59,5.085,4.589,0.929,1,-2.085,0.327
103,23,63,33.391,4.84,0.666,0,-0.373,0.173
103,23,72,11.077,1.523,0.858,0,-0.945,0.188
103,23,76,21.436,1.64,0.757,0,-0.432,0.155
103,23,79,4.606,1.689,0.935,1,2.339,0.3
103,23,81,15.154,0.281,0.815,0,1.784,0.157
103,23,83,29.079,0.049,0.696,0,1.681,0.122
104,28,102,24.137,1.708,0.734,0,-0.54,0.151
104,28,17,52.205,0.0,0.561,0,0.061,0.094
104,28,30,37.243,0.0,0.642,0,0.086,0.109
104,28,33,7.501,0.0,0.899,0,3.142,0.194
104,28,35,37.505,0.0,0.64,0,3.142,0.109
104,28,36,78.863,0.0,0.458,0,-1.305,0.075
104,28,38,64.507,0.0,0.508,0,-1.244,0.084
104,28,4,7.501,0.0,0.899,0,0.0,0.194
104,28,50,15.002,0.0,0.816,0,3.142,0.154
104,28,53,27.253,1.746,0.71,0,3.024,0.145
104,28,54,60.011,0.005,0.526,0,3.142,0.087
104,28,72,70.255,0.572,0.487,0,3.096,0.087
104,28,74,30.004,0.0,0.69,0,3.142,0.12
104,28,76,60.031,3.314,0.526,0,3.088,0.127
104,28,78,25.143,5.371,0.726,0,0.315,0.193
104,28,8,15.002,0.0,0.816,0,0.0,0.154
104,28,80,24.669,4.646,0.73,0,-0.25,0.185
104,28,95,9.765,7.73,0.872,0,2.808,0.27
104,28,97,8.463,2.168,0.887,0,0.388,0.212
104,28,98,61.86,9.646,0.519,0,0.0,0.202
105,66,27,15.956,3.069,0.807,0,-2.537,0.187
105,66,42,12.218,0.675,0.845,0,3.142,0.173
105,66,64,7.762,1.657,0.896,0,-0.425,0.211
105,66,85,14.688,3.393,0.819,0,0.0,0.196
107,61,15,4.309,0.0,0.939,1,-0.837,0.285
107,61,19,5.616,0.0,0.922,1,-2.535,0.264
107,61,26,12.531,0.0,0.842,0,-2.883,0.163
107,61,40,10.869,0.0,0.86,0,-0.299,0.171
107,61,46,75.011,0.0,0.471,0,3.142,0.077
107,61,57,19.876,0.0,0.77,0,-2.98,0.14
107,61,60,7.501,0.0,0.899,0,3.142,0.194
107,61,68,25.319,0.0,0.725,0,-0.705,0.128
107,61,87,15.002,0.0,0.816,0,3.142,0.154
107,61,91,17.4,0.04,0.793,0,0.391,0.147
107,61,93,62.703,6.969,0.515,0,-1.311,0.169
108,50,106,22.282,2.954,0.749,0,0.144,0.169
108,50,28,15.002,0.0,0.816,0,0.0,0.154
108,50,33,7.501,0.0,0.899,0,0.0,0.194
108,50,35,22.503,0.0,0.748,0,3.142,0.133
108,50,38,70.763,0.0,0.485,0,-1.042,0.08
108,50,54,45.006,0.0,0.597,0,3.142,0.1
108,50,62,7.501,0.0,0.899,0,3.142,0.194
108,50,63,30.004,0.0,0.69,0,3.142,0.12
108,50,74,15.002,0.0,0.816,0,3.142,0.154
108,50,83,70.959,0.112,0.484,0,2.705,0.081
108,50,84,74.811,0.807,0.471,0,2.605,0.087
108,50,95,11.2,1.291,0.856,0,2.852,0.185
108,50,97,3.266,5.072,0.953,1,1.37,0.371
109,30,102,50.177,4.382,0.571,0,-1.904,0.148
109,30,106,36.241,6.185,0.648,0,3.142,0.185
109,30,108,4.062,0.0,0.943,1,-2.234,0.29
109,30,17,15.002,0.0,0.816,0,0.0,0.154
109,30,20,7.501,0.0,0.899,0,0.0,0.194
109,30,4,29.777,0.0,0.691,0,-3.034,0.12
109,30,43,22.503,0.0,0.748,0,0.0,0.133
109,30,45,77.185,0.112,0.463,0,1.743,0.077
109,30,46,7.501,0.0,0.899,0,3.142,0.194
109,30,51,37.505,0.0,0.64,0,0.0,0.109
109,30,53,75.908,1.497,0.468,0,3.142,0.095
109,30,57,48.0,0.0,0.581,0,-0.067,0.097
109,30,62,59.694,0.0,0.528,0,-3.088,0.087
109,30,74,67.186,0.0,0.498,0,-3.094,0.082
109,30,8,22.334,0.0,0.749,0,-2.998,0.134
109,30,80,24.623,6.667,0.73,0,2.137,0.209
109,30,90,13.218,11.932,0.835,0,-3.093,0.304
110,40,100,40.187,11.378,0.624,0,1.428,0.242
110,40,101,44.553,10.169,0.599,0,-1.442,0.223
110,40,15,7.501,0.0,0.899,0,3.142,0.194
110,40,19,15.002,0.0,0.816,0,3.142,0.154
110,40,20,70.469,0.0,0.486,0,3.096,0.08
110,40,60,18.172,0.0,0.786,0,2.965,0.144
110,40,61,10.869,0.0,0.86,0,2.843,0.171
110,40,68,15.922,0.0,0.807,0,-0.978,0.151
110,40,69,10.57,0.0,0.863,0,-0.57,0.173
110,40,87,25.59,0.0,0.723,0,3.016,0.127
110,40,91,11.339,0.001,0.855,0,1.044,0.169
110,40,92,57.683,11.548,0.536,0,-1.416,0.228
110,40,99,20.34,4.556,0.766,0,1.287,0.193
111,86,102,7.536,0.385,0.898,0,1.571,0.198
111,86,104,49.35,2.509,0.575,0,-1.224,0.126
111,86,106,65.719,5.434,0.504,0,2.098,0.148
111,86,17,64.898,0.0,0.507,0,1.066,0.084
111,86,20,61.619,0.0,0.52,0,1.172,0.086
111,86,28,57.453,0.0,0.537,0,1.939,0.089
111,86,29,15.002,0.0,0.816,0,-1.571,0.154
111,86,38,7.501,0.0,0.899,0,-1.571,0.194
111,86,67,45.849,0.0,0.593,0,-1.608,0.1
111,86,82,18.484,9.788,0.783,0,-1.397,0.261
112,104,103,11.252,0.038,0.856,0,0.0,0.17
112,104,36,31.264,3.363,0.681,0,2.271,0.158
112,104,67,21.846,3.363,0.753,0,3.115,0.175
112,104,77,29.284,3.363,0.695,0,3.142,0.161
113,107,105,67.031,0.757,0.499,0,-3.094,0.091
113,107,110,53.3,10.236,0.556,0,-0.289,0.215
113,107,27,46.489,12.531,0.589,0,-3.007,0.249
113,107,45,51.432,13.343,0.564,0,-2.665,0.254
113,107,85,57.304,2.592,0.538,0,-2.593,0.12
114,104,101,76.884,1.84,0.464,0,0.322,0.098
114,104,103,12.177,0.4,0.846,0,0.0,0.17
114,104,37,31.64,3.749,0.678,0,2.597,0.162
114,104,38,47.389,3.749,0.585,0,2.178,0.143
114,104,67,28.749,3.749,0.699,0,3.121,0.167
114,104,70,28.483,3.749,0.701,0,2.824,0.167
114,104,88,67.113,9.057,0.498,0,3.142,0.191
115,19,15,7.501,0.0,0.899,0,0.0,0.194
115,19,26,7.501,0.0,0.899,0,3.142,0.194
115,19,30,70.1,0.911,0.487,0,3.096,0.091
115,19,40,15.002,0.0,0.816,0,0.0,0.154
115,19,48,33.087,0.041,0.668,0,3.045,0.115
115,19,51,25.59,0.0,0.723,0,3.016,0.127
115,19,57,15.002,0.0,0.816,0,3.142,0.154
115,19,60,4.309,0.0,0.939,1,2.305,0.285
115,19,61,5.616,0.0,0.922,1,0.606,0.264
115,19,68,27.307,0.0,0.709,0,-0.505,0.124
115,19,69,24.574,0.0,0.731,0,-0.234,0.129
115,19,75,18.172,0.0,0.786,0,2.965,0.144
115,19,82,78.56,13.441,0.459,0,-2.891,0.236
115,19,87,10.869,0.0,0.86,0,2.843,0.171
115,19,91,22.906,0.0,0.744,0,0.442,0.133
115,19,98,22.503,0.0,0.748,0,3.142,0.133
116,62,106,5.708,0.225,0.921,1,0.595,0.265
116,62,28,22.535,0.001,0.747,0,0.0,0.133
116,62,33,15.028,0.005,0.816,0,0.0,0.154
116,62,35,15.007,0.004,0.816,0,3.142,0.154
116,62,41,30.009,0.004,0.69,0,3.142,0.12
116,62,46,14.744,5.038,0.819,0,0.219,0.215
116,62,50,7.512,0.004,0.899,0,0.0,0.194
116,62,53,18.177,0.004,0.786,0,2.965,0.144
116,62,54,37.51,0.004,0.64,0,3.142,0.109
116,62,56,76.453,8.39,0.466,0,2.408,0.177
116,62,63,22.508,0.004,0.748,0,3.142,0.133
116,62,74,7.506,0.004,0.899,0,3.142,0.194
116,62,76,40.523,0.004,0.622,0,3.063,0.105
116,62,8,37.538,0.004,0.64,0,0.0,0.109
116,62,80,78.543,1.862,0.459,0,0.939,0.098
116,62,89,25.595,0.004,0.723,0,3.016,0.127
116,62,90,70.913,4.661,0.485,0,0.857,0.136
116,62,95,10.873,0.003,0.86,0,2.843,0.171
116,62,96,65.785,4.665,0.503,0,2.613,0.139
116,62,97,4.301,0.022,0.939,1,2.303,0.285
117,69,108,72.233,4.179,0.48,0,3.063,0.129
117,69,110,59.693,11.475,0.528,0,1.624,0.225
117,69,15,17.365,0.0,0.793,0,2.807,0.146
117,69,19,24.574,0.0,0.731,0,2.907,0.129
117,69,40,10.57,0.0,0.863,0,2.572,0.173
117,69,57,39.321,0.0,0.629,0,2.996,0.107
117,69,68,7.501,0.0,0.899,0,-1.571,0.194
117,69,91,15.829,0.0,0.808,0,1.774,0.151
117,69,92,15.002,0.006,0.816,0,-1.571,0.154
117,69,98,46.755,0.0,0.588,0,3.019,0.099
118,107,105,33.768,10.511,0.664,0,-1.804,0.24
118,107,27,13.29,1.739,0.834,0,3.092,0.181
118,107,45,16.097,0.963,0.806,0,-1.86,0.162
118,107,73,5.439,2.0,0.925,1,-2.243,0.29
118,107,78,25.639,0.422,0.722,0,-1.751,0.132
118,107,90,44.655,0.451,0.599,0,-1.674,0.106
119,82,111,23.628,6.242,0.738,0,-0.136,0.206
119,82,113,40.482,2.46,0.622,0,1.281,0.135
119,82,17,30.584,5.841,0.686,0,0.0,0.189
119,82,28,12.707,7.257,0.84,0,-2.887,0.25
119,82,30,12.952,4.082,0.837,0,0.467,0.21
119,82,33,20.056,7.256,0.769,0,-2.981,0.226
119,82,35,49.935,7.251,0.572,0,-3.077,0.183
119,82,4,5.766,7.257,0.92,1,-2.553,0.349
119,82,54,72.414,7.257,0.479,0,-3.097,0.166
119,82,62,34.956,7.252,0.656,0,-3.05,0.199
119,82,74,42.442,7.248,0.611,0,-3.066,0.19
119,82,8,4.19,7.257,0.941,1,-0.869,0.375
119,82,85,9.787,1.027,0.872,0,0.526,0.189
119,82,89,60.228,7.257,0.525,0,3.142,0.174
119,82,97,37.725,7.257,0.639,0,3.142,0.196
119,82,98,65.24,7.257,0.505,0,-0.049,0.17
120,91,100,15.002,0.0,0.816,0,1.571,0.154
120,91,108,54.804,4.057,0.549,0,-2.962,0.14
120,91,118,5.686,0.601,0.921,1,0.973,0.27
120,91,15,16.442,0.0,0.802,0,-2.503,0.149
120,91,26,29.859,0.0,0.691,0,-2.807,0.12
120,91,40,11.339,0.0,0.855,0,-2.098,0.169
120,91,43,69.827,2.131,0.488,0,-3.047,0.106
120,91,51,49.912,1.847,0.572,0,-3.009,0.118
120,91,57,37.026,0.0,0.643,0,-2.874,0.11
120,91,61,17.394,0.005,0.793,0,-2.752,0.146
120,91,64,76.191,4.458,0.467,0,1.571,0.13
120,91,68,23.225,0.0,0.742,0,-1.433,0.132
120,91,69,15.829,0.0,0.808,0,-1.367,0.151
120,91,75,40.507,0.587,0.622,0,-2.978,0.112
120,91,87,32.505,0.526,0.672,0,-2.937,0.122
120,91,98,44.304,0.0,0.601,0,-2.919,0.101
120,91,99,7.501,0.0,0.899,0,1.571,0.194
121,4,105,29.629,13.861,0.692,0,1.11,0.287
121,4,106,25.627,0.0,0.722,0,3.016,0.127
121,4,108,61.44,2.196,0.52,0,0.0,0.112
121,4,17,31.777,1.876,0.677,0,0.101,0.139
121,4,20,22.794,1.088,0.745,0,0.141,0.146
121,4,28,7.501,0.0,0.899,0,3.142,0.194
121,4,29,69.848,0.0,0.488,0,-1.381,0.08
121,4,30,23.452,4.007,0.74,0,0.798,0.179
121,4,33,15.002,0.0,0.816,0,3.142,0.154
121,4,38,62.497,0.0,0.516,0,-1.359,0.085
121,4,46,18.208,0.002,0.785,0,2.965,0.144
121,4,51,61.292,2.484,0.521,0,0.052,0.116
121,4,74,37.511,0.007,0.64,0,3.142,0.109
121,4,75,71.374,1.897,0.483,0,0.045,0.102
121,4,8,7.501,0.0,0.899,0,0.0,0.194
121,4,82,9.656,5.17,0.873,0,2.804,0.24
121,4,86,55.187,0.0,0.547,0,-1.33,0.091
122,97,102,67.485,0.0,0.497,0,-0.819,0.082
122,97,106,7.501,0.0,0.899,0,0.0,0.194
122,97,111,65.842,2.09,0.503,0,-0.049,0.108
122,97,113,71.998,3.076,0.481,0,0.817,0.116
122,97,28,25.628,0.0,0.722,0,-0.125,0.127
122,97,33,18.209,0.0,0.785,0,-0.177,0.144
122,97,35,12.501,0.007,0.842,0,-2.883,0.163
122,97,4,33.083,0.0,0.668,0,-0.097,0.115
122,97,41,27.299,0.002,0.709,0,-3.024,0.124
122,97,46,15.002,0.001,0.816,0,0.0,0.154
122,97,50,10.905,0.0,0.859,0,-0.298,0.171
122,97,53,15.002,0.0,0.816,0,3.142,0.154
122,97,55,30.004,0.0,0.69,0,3.142,0.12
122,97,62,4.334,0.0,0.939,1,-0.831,0.285
122,97,63,19.853,0.009,0.771,0,-2.98,0.14
122,97,74,5.587,0.003,0.923,1,-2.532,0.264
122,97,76,37.505,0.0,0.64,0,3.142,0.109
122,97,82,23.122,0.695,0.742,0,0.0,0.14
122,97,83,55.5,0.0,0.546,0,2.901,0.091
122,97,89,22.503,0.0,0.748,0,3.142,0.133
122,97,95,7.501,0.0,0.899,0,3.142,0.194
123,35,106,19.843,0.002,0.771,0,0.162,0.14
123,35,109,56.357,4.591,0.542,0,2.326,0.145
123,35,17,75.291,0.173,0.47,0,0.043,0.079
123,35,30,66.597,4.886,0.5,0,0.399,0.141
123,35,33,30.008,0.002,0.69,0,0.0,0.12
123,35,4,45.01,0.002,0.597,0,0.0,0.1
123,35,41,15.017,0.009,0.816,0,3.142,0.154
123,35,50,22.507,0.002,0.748,0,0.0,0.133
123,35,53,4.332,0.002,0.939,1,2.31,0.285
123,35,55,18.206,0.002,0.785,0,2.965,0.144
123,35,62,15.006,0.002,0.816,0,0.0,0.154
123,35,63,7.505,0.004,0.899,0,3.142,0.194
123,35,72,33.079,0.002,0.668,0,3.045,0.115
123,35,74,7.504,0.0,0.899,0,0.0,0.194
123,35,81,42.762,0.002,0.609,0,2.932,0.103
123,35,82,34.944,0.405,0.656,0,0.092,0.117
123,35,89,10.901,0.002,0.859,0,2.844,0.171
123,35,95,5.588,0.002,0.923,1,0.61,0.264
123,35,97,12.499,0.002,0.842,0,0.259,0.163
124,46,102,58.279,0.0,0.534,0,-1.008,0.088
124,46,105,36.917,14.125,0.644,0,-0.569,0.279
124,46,106,7.501,0.0,0.899,0,3.142,0.194
124,46,113,64.984,0.976,0.506,0,1.015,0.095
124,46,120,19.773,0.618,0.771,0,0.0,0.147
124,46,121,36.745,2.505,0.645,0,0.368,0.14
124,46,20,40.001,0.028,0.625,0,0.0,0.106
124,46,28,10.905,0.0,0.859,0,-0.298,0.171
124,46,33,4.335,0.0,0.939,1,-0.83,0.285
124,46,35,27.269,0.003,0.71,0,-3.024,0.124
124,46,4,18.209,0.0,0.785,0,-0.177,0.144
124,46,50,5.585,0.0,0.923,1,-2.531,0.264
124,46,51,74.384,1.721,0.473,0,0.0,0.098
124,46,53,30.004,0.0,0.69,0,3.142,0.12
124,46,55,45.006,0.0,0.597,0,3.142,0.1
124,46,56,77.611,0.006,0.462,0,2.664,0.076
124,46,62,12.495,0.0,0.842,0,-2.883,0.163
124,46,63,34.735,0.002,0.657,0,-3.049,0.113
124,46,72,60.008,0.0,0.526,0,3.142,0.087
124,46,74,19.839,0.0,0.771,0,-2.98,0.14
124,46,82,7.542,0.17,0.898,0,0.0,0.195
124,46,86,64.747,0.0,0.507,0,-1.07,0.084
124,46,89,37.505,0.0,0.64,0,3.142,0.109
124,46,90,75.207,3.304,0.47,0,1.097,0.117
124,46,97,15.002,0.0,0.816,0,3.142,0.154
125,87,105,68.627,9.609,0.493,0,-2.658,0.196
125,87,108,11.905,2.385,0.848,0,-2.869,0.195
125,87,111,32.038,1.075,0.675,0,-3.042,0.129
125,87,120,73.393,1.084,0.476,0,3.142,0.091
125,87,121,60.371,2.629,0.525,0,2.835,0.118
125,87,19,18.823,2.412,0.78,0,-0.171,0.171
125,87,26,11.502,2.412,0.853,0,-0.282,0.197
125,87,43,36.308,2.275,0.647,0,3.142,0.138
125,87,48,27.939,1.39,0.705,0,3.142,0.14
125,87,51,19.292,0.575,0.776,0,3.142,0.148
125,87,57,4.777,2.412,0.933,1,-0.734,0.305
125,87,60,10.783,1.232,0.861,0,0.0,0.186
125,87,61,19.915,0.751,0.77,0,0.0,0.148
125,87,75,8.838,1.269,0.883,0,3.142,0.198
125,87,8,63.129,0.098,0.514,0,-3.098,0.086
125,87,85,43.848,1.183,0.603,0,-3.069,0.116
125,87,98,5.087,2.412,0.929,1,-2.461,0.3
126,104,103,11.17,0.091,0.856,0,0.966,0.171
127,60,108,18.803,2.176,0.78,0,-2.971,0.168
127,60,110,41.284,0.012,0.618,0,0.677,0.105
127,60,121,72.445,5.29,0.479,0,2.673,0.142
127,60,15,19.245,2.184,0.776,0,-0.167,0.167
127,60,19,11.914,2.184,0.848,0,-0.272,0.192
127,60,26,5.103,2.184,0.929,1,-0.678,0.297
127,60,40,26.671,2.184,0.714,0,-0.12,0.151
127,60,48,35.877,1.772,0.65,0,3.142,0.132
127,60,57,4.761,2.184,0.933,1,-2.405,0.303
127,60,61,10.075,0.265,0.869,0,0.0,0.179
127,60,75,19.205,1.528,0.776,0,3.142,0.16
127,60,87,10.695,0.17,0.862,0,3.142,0.174
127,60,91,20.133,0.563,0.768,0,0.0,0.146
127,60,98,11.482,2.184,0.853,0,-2.859,0.194
128,124,107,26.644,11.173,0.714,0,0.0,0.259
128,124,113,32.263,0.345,0.674,0,-1.975,0.12
128,124,119,53.742,8.266,0.554,0,3.082,0.191
128,124,23,54.87,5.097,0.549,0,3.142,0.152
128,124,78,16.568,1.59,0.801,0,3.025,0.168
128,124,80,14.687,2.2,0.819,0,-2.616,0.181
128,124,90,23.256,0.547,0.741,0,-2.149,0.138
129,103,104,14.88,0.38,0.818,0,-1.571,0.159
129,103,26,79.103,6.41,0.457,0,1.979,0.152
129,103,40,73.146,6.41,0.477,0,1.693,0.155
129,103,91,78.172,4.978,0.46,0,1.818,0.135
130,69,100,7.757,1.116,0.896,0,0.904,0.205
130,69,110,12.877,0.43,0.838,0,1.441,0.167
130,69,15,11.825,4.121,0.849,0,-2.92,0.216
130,69,19,19.214,4.121,0.776,0,-3.006,0.191
130,69,26,26.665,4.121,0.714,0,-3.044,0.175
130,69,40,4.8,4.121,0.933,1,-2.569,0.326
130,69,48,66.805,4.105,0.499,0,3.133,0.132
130,69,68,11.178,2.453,0.856,0,-1.12,0.199
130,69,73,65.614,9.002,0.504,0,1.545,0.191
130,69,87,43.508,3.21,0.605,0,3.128,0.141
130,69,91,16.602,1.766,0.801,0,3.105,0.17
130,69,92,19.856,4.082,0.771,0,-1.323,0.189
130,69,99,31.337,7.623,0.68,0,-1.518,0.209
131,65,101,13.781,8.767,0.829,0,0.234,0.263
131,65,105,63.621,0.002,0.512,0,1.306,0.085
131,65,112,15.002,0.0,0.816,0,3.142,0.154
131,65,125,7.142,5.936,0.903,0,2.677,0.268
131,65,126,55.697,7.761,0.545,0,3.142,0.184
131,65,29,35.537,0.0,0.652,0,1.084,0.112
131,65,67,14.958,0.0,0.817,0,0.039,0.154
131,65,70,18.865,0.0,0.779,0,0.491,0.142
131,65,77,7.501,0.0,0.899,0,0.0,0.194
131,65,88,7.501,0.0,0.899,0,3.142,0.194
132,106,105,56.885,0.0,0.54,0,-0.825,0.09
132,106,17,54.994,0.001,0.548,0,0.0,0.091
132,106,28,32.236,4.056,0.674,0,-0.099,0.165
132,106,30,78.032,3.314,0.461,0,1.006,0.115
132,106,33,20.637,3.767,0.764,0,-0.156,0.183
132,106,35,19.476,0.27,0.774,0,-2.977,0.144
132,106,42,75.096,0.02,0.47,0,2.528,0.077
132,106,43,62.522,0.012,0.516,0,0.0,0.085
132,106,46,7.501,0.0,0.899,0,0.0,0.194
132,106,50,8.809,1.479,0.883,0,-0.372,0.201
132,106,53,22.503,0.0,0.748,0,3.142,0.133
132,106,55,37.505,0.0,0.64,0,3.142,0.109
132,106,56,71.034,0.0,0.484,0,2.615,0.08
132,106,62,3.338,2.147,0.952,1,-1.859,0.334
132,106,74,11.096,1.015,0.857,0,-2.849,0.182
132,106,8,59.297,5.543,0.529,0,0.789,0.154
132,106,82,15.002,0.0,0.816,0,0.0,0.154
132,106,83,62.811,0.0,0.515,0,2.93,0.085
132,106,89,30.004,0.0,0.69,0,3.142,0.12
132,106,95,15.002,0.0,0.816,0,3.142,0.154
132,106,96,67.576,0.0,0.497,0,2.711,0.082
132,106,97,7.501,0.0,0.899,0,3.142,0.194
133,8,106,62.005,3.738,0.518,0,-2.31,0.131
133,8,111,62.374,3.738,0.517,0,-0.904,0.13
133,8,121,12.469,0.429,0.842,0,1.571,0.169
133,8,30,23.37,0.46,0.74,0,1.571,0.137
133,8,35,77.548,2.837,0.462,0,-2.458,0.11
133,8,46,57.218,3.738,0.538,0,-2.213,0.134
133,8,50,57.585,0.394,0.537,0,-2.124,0.094
133,8,57,78.32,3.738,0.46,0,-0.676,0.12
133,8,62,64.118,2.344,0.51,0,-2.272,0.112
133,8,74,70.255,1.663,0.487,0,-2.37,0.1
133,8,90,50.495,2.48,0.569,0,1.516,0.125
134,63,117,64.911,0.493,0.507,0,2.144,0.09
134,63,20,73.757,0.651,0.475,0,0.043,0.086
134,63,33,57.109,6.298,0.539,0,0.0,0.165
134,63,35,9.508,0.973,0.875,0,0.0,0.191
134,63,4,67.285,4.624,0.498,0,-0.273,0.137
134,63,41,8.168,0.44,0.891,0,3.142,0.193
134,63,46,33.847,0.651,0.663,0,0.095,0.122
134,63,53,4.885,0.651,0.932,1,0.714,0.283
134,63,54,15.881,0.644,0.808,0,3.142,0.158
134,63,55,11.755,0.651,0.85,0,2.866,0.175
134,63,62,29.384,2.094,0.694,0,0.0,0.146
134,63,72,26.507,0.651,0.716,0,3.021,0.133
134,63,74,18.813,0.518,0.78,0,0.0,0.148
134,63,76,19.082,0.651,0.777,0,2.973,0.149
134,63,81,36.321,0.651,0.647,0,2.894,0.118
134,63,89,4.975,0.651,0.931,1,2.443,0.281
134,63,95,11.641,0.651,0.851,0,0.278,0.175
134,63,97,18.965,0.651,0.779,0,0.17,0.15
135,92,110,14.354,1.005,0.823,0,1.732,0.168
135,92,127,60.164,10.238,0.526,0,1.609,0.21
135,92,130,24.456,2.669,0.732,0,1.534,0.161
135,92,132,9.61,1.897,0.874,0,-1.814,0.201
